,word,wakachi,category
268,ミルクチョコ,ミルク,"['Film', 'Musical group', 'Film', 'Topic', 'Topic']"
269,ミルクチョコ,チョコ,"['Food', 'Chocolate shop in Onomichi, Japan', 'Cookie', 'Topic', 'Topic']"
270,ミルクチョコレート,ミルク,"['Film', 'Musical group', 'Film', 'Topic', 'Topic']"
271,ミルクチョコレート,チョコレート,"['Film', 'Food', '2001 film', 'Film', 'Film']"
272,ちらし寿司のもと,寿司,"['Dish', 'Conveyor belt sushi restaurant in Yokohama, Japan', 'Sushi restaurant in Tokyo, Japan', 'Restaurant', 'Topic']"
273,ちらし寿司のもと,もと,"['Topic', 'Film', 'Broadcast genre']"
274,ちらし寿司の素,寿司,"['Dish', 'Conveyor belt sushi restaurant in Yokohama, Japan', 'Sushi restaurant in Tokyo, Japan', 'Restaurant', 'Topic']"
275,ちらし寿司の素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
276,ちらし寿司の素,寿司,"['Dish', 'Conveyor belt sushi restaurant in Yokohama, Japan', 'Sushi restaurant in Tokyo, Japan', 'Restaurant', 'Topic']"
277,ちらし寿司の素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
278,ツナ,ツナ,"['Fish', 'Topic', 'Topic', 'Topic', 'Turkish actor']"
279,ツナ(ノンオイル),ツナ,"['Fish', 'Topic', 'Topic', 'Topic', 'Turkish actor']"
280,ツナ(ノンオイル),(,"['Chemical element', 'Topic', 'Topic', 'Topic']"
281,ツナ(ノンオイル),ノン,"['Japanese actress', 'Film', 'Topic', 'Beverage', 'Topic']"
282,ツナ(ノンオイル),オイル,"['Cooking appliance', 'Medication', 'Edible oil', 'Oil', 'Topic']"
283,ツナ(ノンオイル),),"['Chemical element', 'Topic', 'Topic', 'Topic']"
284,ツナ缶,ツナ缶,['TV episode']
285,ツナ缶,ツナ缶,['TV episode']
286,ツナ缶(小),ツナ缶,['TV episode']
287,ツナ缶(小),(,"['Chemical element', 'Topic', 'Topic', 'Topic']"
288,ツナ缶(小),小,"['School category', 'Reptile', 'Topic', 'Topic', 'Body water']"
289,ツナ缶(小),),"['Chemical element', 'Topic', 'Topic', 'Topic']"
290,トマトジュース,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
291,トマトジュース,ジュース,"['1988 film', 'Drink', 'Film', 'Restaurant company', 'Fruit juice']"
292,トマトジュース,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
293,トマトジュース,ジュース,"['1988 film', 'Drink', 'Film', 'Restaurant company', 'Fruit juice']"
294,カットトマト缶,カット,"['1982 film', 'Film', '2010 film', '2011 film', '1985 film']"
295,カットトマト缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
296,カットトマト缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
297,トマトの水煮缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
298,トマトの水煮缶,水,"['Chemical compound', 'Topic', 'Element', 'Chemical element', 'Topic']"
299,トマトの水煮缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
300,トマトホール缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
301,トマトホール缶,ホール,"['Topic', 'Band', 'Company', 'Topic', 'Television company']"
302,トマトホール缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
303,トマト缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
304,トマト缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
305,トマト缶（カット）,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
306,トマト缶（カット）,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
307,トマト缶（カット）,カット,"['1982 film', 'Film', '2010 film', '2011 film', '1985 film']"
308,トマト缶（カットタイプ）,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
309,トマト缶（カットタイプ）,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
310,トマト缶（カットタイプ）,カット,"['1982 film', 'Film', '2010 film', '2011 film', '1985 film']"
311,トマト缶（カットタイプ）,タイプ,"['Topic', 'Topic', 'Topic', 'Car model', 'Car model']"
312,トマト缶（ホール）,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
313,トマト缶（ホール）,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
314,トマト缶（ホール）,ホール,"['Topic', 'Band', 'Company', 'Topic', 'Television company']"
315,トマト缶詰,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
316,トマト缶詰,缶詰,"['Topic', 'Novel by John Steinbeck']"
317,トマト水煮缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
318,トマト水煮缶,水,"['Chemical compound', 'Topic', 'Element', 'Chemical element', 'Topic']"
319,トマト水煮缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
320,ホールトマト缶,ホール,"['Topic', 'Band', 'Company', 'Topic', 'Television company']"
321,ホールトマト缶,トマト,"['Plants', 'Food', 'Sauce', 'Food', '1991 film']"
322,ホールトマト缶,缶,"['Topic', 'Topic', 'Instrument', 'Container', 'Painting by Andy Warhol']"
323,ネギ,ネギ,"['Onion', 'Musical group', 'Comedian', 'Plants', 'Indian television actress']"
324,アノリーニ,アノリーニ,[]
325,ヴェルミチェッリ,ヴェルミチェッリ,['Pasta variety']
326,エリーケ,エリーケ,['Pasta variety']
327,オレッキエッテ,オレッキエッテ,['Pasta variety']
328,カサレッチェ,カサレッチェ,[]
329,カソンセイ,カソンセイ,[]
330,ガッセ,ガッセ,[]
331,カッペリーニ,カッペリーニ,"['Topic', 'Italian ice dancer']"
332,カペッリーニ,カペッリーニ,['Pasta variety']
333,ガルガネッリ,ガルガネッリ,[]
334,カルツォニッキ,カルツォニッキ,[]
335,カンネッローニ,カンネッローニ,[]
336,キタッラ,キタッラ,['Topic']
337,クスクス,クス,"['Plants', 'Gambling company', 'Electronics manufacturing services company', 'Topic', 'Filmmaker']"
338,クスクス,クス,"['Plants', 'Gambling company', 'Electronics manufacturing services company', 'Topic', 'Filmmaker']"
339,クリンジョネス,クリンジョネス,[]
340,コンキリエ,コンキリエ,"['Pasta variety', 'Toll road rest stop in Akkeshi, Japan', 'Italian restaurant in Ishigaki, Okinawa, Japan']"
341,サラスパ,サラス,"['Goddess', 'Town in Spain', 'Topic', 'Chilean football team coach', 'Chilean footballer']"
342,サラスパ,パ,"['Baseball league', 'War', 'French talk show', 'French Department', 'Unit']"
343,サラダスパゲッティ,サラダ,"['Type of dish', 'Salad', 'Dish', 'Dish', 'Topic']"
344,サラダスパゲッティ,スパゲッティ,"['Pasta', 'Deity', 'Dish', 'Topic', 'Topic']"
345,サラダスパゲティ,サラダ,"['Type of dish', 'Salad', 'Dish', 'Dish', 'Topic']"
346,サラダスパゲティ,スパゲティ,"['Restaurant company', 'Topic', 'Italian restaurant in Nagoya, Japan', 'Italian restaurant in Honolulu, Hawaii', 'Restaurant in Tokyo, Japan']"
347,サラダスパゲティー,サラダスパゲティー,[]
348,サラダマカロニ,サラダ,"['Type of dish', 'Salad', 'Dish', 'Dish', 'Topic']"
349,サラダマカロニ,マカロニ,"['Pasta', 'Dish', 'American television series', 'Dish', 'Italian restaurant in Fukuoka, Japan']"
350,シェルマカロニ,シェル,"['2017 film', 'Commune in France', 'Pop band', 'Computing', 'Oil industry company']"
351,シェルマカロニ,マカロニ,"['Pasta', 'Dish', 'American television series', 'Dish', 'Italian restaurant in Fukuoka, Japan']"
352,シュペッツレ,シュペッツレ,"['Pasta variety', 'German restaurant in Tokyo, Japan', 'Dish', 'Topic']"
353,ショートパスタ,ショート,"['Film', 'Topic', 'Topic', 'Dog breed', 'Dog breed']"
354,ショートパスタ,パスタ,"['Food', 'Topic', 'Salad', 'Actress', 'Topic']"
355,ステッリーネ,ステッリーネ,[]
356,ストロンカテッリ,ストロンカテッリ,[]
357,スパゲtィ,スパゲ,[]
358,スパゲtィ,t,"['Dimension', 'Topic', 'Topic', 'American actress', 'Patent']"
359,スパゲtィ,ィ,"['American rapper', 'Japanese actor', 'Russian figure skater', 'Islamic scholar', 'Band']"
360,スパゲッチィ,スパゲッチィ,[]
361,スパゲッティ,スパゲッティ,"['Pasta', 'Deity', 'Dish', 'Topic', 'Topic']"
362,スパゲッディ,スパゲッディ,[]
363,スパゲッティー,スパゲッティー,"['Japanized western restaurant in Tokyo, Japan', 'Italian restaurant in Tokyo, Japan', 'Japanized western restaurant in Tokyo, Japan', 'Neapolitan restaurant in Tokyo, Japan', 'Southern italian restaurant in Musashino, Japan']"
364,スパゲッティーニ,スパゲッティーニ,[]
365,スパゲッティーニィ,スパゲッティーニィ,[]
366,スバゲティ,スバゲティ,[]
367,スパケテイ,スパケテイ,[]
368,スパゲテイ,スパゲテイ,[]
369,スパゲティ-,スパゲティ,"['Restaurant company', 'Topic', 'Italian restaurant in Nagoya, Japan', 'Italian restaurant in Honolulu, Hawaii', 'Restaurant in Tokyo, Japan']"
370,スパゲティ-,-,"['Topic', 'Chemical element', 'Topic', 'Topic', 'Topic']"
371,スパゲティー,スパゲティー,"['Italian restaurant in Tokyo, Japan', 'Italian restaurant in Tokyo, Japan', 'Southern italian restaurant in Musashino, Japan']"
372,スパゲティーニ,スパゲティーニ,[]
373,スパゲテッィ,スパゲテッィ,[]
374,スパッゲティ,スパッゲティ,[]
375,スパディー,スパディー,[]
376,スパベティー,スパベティー,[]
377,スパ手ティー,スパ,"['Theme park in Iwaki, Japan', 'Topic', 'Topic', 'Topic', 'Topic']"
378,スパ手ティー,手,"['Topic', 'Sport', 'Topic', 'Garment', 'Stationery']"
379,スパ手ティー,ティー,"['2010 film', 'Musical group', 'Spoken language', 'Topic', 'Japanese singer-songwriter']"
380,タリアッテレ,タリアッテレ,[]
381,タリアテッラ,タリアテッラ,[]
382,タリアテッレ,タリアテッレ,['Pasta variety']
383,タリオリーニ,タリオリーニ,[]
384,チャルツォンス,チャルツォンス,[]
385,ツィーテ,ツィーテ,['River in Germany']
386,ディチェコ,ディチェコ,[]
387,トルテッリ,トルテッリ,['Pasta variety']
388,トルテッリーニ,トルテッリーニ,['Pasta']
389,トレネッテ,トレネッテ,['Pasta variety']
390,ニョッキ,ニョッキ,['Dish']
391,バスタ,バスタ,"['Musical artist', 'Rapper', 'Bus station in Tokyo, Japan', 'University in Kenmore, Washington', 'Serbian football player']"
392,パスタ,パスタ,"['Food', 'Topic', 'Salad', 'Actress', 'Topic']"
393,パスタ・ミスタ,パスタ・ミスタ,"['Italian restaurant in Tokyo, Japan']"
394,パスタ麺,パスタ,"['Food', 'Topic', 'Salad', 'Actress', 'Topic']"
395,パスタ麺,麺,"['Food', 'Cooking utensil', 'Ramen restaurant in Yamatotakada, Japan', 'Dish', 'Company']"
396,パスタ麺,パスタ,"['Food', 'Topic', 'Salad', 'Actress', 'Topic']"
397,パスタ麺,麺,"['Food', 'Cooking utensil', 'Ramen restaurant in Yamatotakada, Japan', 'Dish', 'Company']"
398,パッサテッリ,パッサテッリ,['Topic']
399,パッパルデッレ,パッパルデッレ,['Pasta variety']
400,パンツェロッティ,パンツェロッティ,['Topic']
401,ビーゴリ,ビーゴリ,[]
402,ピッツォッケリ,ピッツォッケリ,"['Pasta variety', 'Cheese']"
403,ファルファーレ,ファルファーレ,['Pasta variety']
404,ファルファッレ,ファルファッレ,[]
405,フィットチーネ,フィットチーネ,[]
406,フェットチーネ,フェットチーネ,[]
407,フェデリーニ,フェデリーニ,[]
408,フェトチーネ,フェトチーネ,[]
409,ブカティーニ,ブカティーニ,['Pasta variety']
410,フジッリ,フジッリ,['Pasta variety']
411,フスィリ,フスィリ,['Pasta variety']
412,ベンネ,ベンネ,[]
413,ペンネ,ペンネ,"['Pasta variety', 'Town in Italy', 'Topic', 'Italian actor', 'Football club']"
414,ペンネマカロニ,ペンネマカロニ,[]
415,ペンネリガーテ,ペンネリガーテ,[]
416,マカロニ,マカロニ,"['Pasta', 'Dish', 'American television series', 'Dish', 'Italian restaurant in Fukuoka, Japan']"
417,マッケローネ,マッケローネ,['Pasta']
418,マルタリアーティ,マルタリアーティ,['Italian footballer']
419,ライスマカロニ,ライス,"['Dessert', 'Topic', 'Website', 'Food', 'Noodle']"
420,ライスマカロニ,マカロニ,"['Pasta', 'Dish', 'American television series', 'Dish', 'Italian restaurant in Fukuoka, Japan']"
421,ラザーニェ,ラザーニェ,['Pasta dish']
422,ラザーニャ,ラザーニャ,"['Italian footballer', 'Italian restaurant in Tokyo, Japan']"
423,ラビオリ,ラビオリ,"['Dumpling', 'Chinese restaurant in Marseille, France']"
424,リガトーニ,リガトーニ,['Pasta variety']
425,リゾーニ,リゾーニ,['Pasta']
426,リングイーネ,リングイーネ,[]
427,リングイネ,リング,"['Film', '2002 film', '1993 film', 'Film', '2017 film']"
428,リングイネ,イネ,"['Plants', 'Japanese film actress', 'Plants', 'American actress', 'Plants']"
429,ルオーテ,ルオーテ,['Topic']
430,レジネッテ,レジネッテ,[]
431,ロティーニ,ロティーニ,[]
432,イングリッシュマフィン,イングリッシュマフィン,"['Bread', 'English muffin']"
433,クロワッサン,クロワッサン,"['Bread', 'Magazine', 'Topic', 'Cafe in Sapporo, Japan', 'Commune in France']"
434,コッペパン,コッペパン,"['Food', 'Bakery in Oyama, Japan', 'Bakery in Saitama, Japan', 'Bakery in Takatsuki, Japan', 'Bakery in Fukuoka, Japan']"
435,しょくパン,しょく,"['Company', 'Topic', 'Topic', 'Fictional character', 'Japanese actress']"
436,しょくパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
437,スティックパン,スティック,"['2003 film', '2002 film', 'Musical instrument', 'Publishing company', 'British artist']"
438,スティックパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
439,トルティーヤ,トルティーヤ,"['Topic', 'Tortilla', 'Food']"
440,ナン,ナン,"['Flatbread', 'Fictional character', 'Indian film actor', 'Commune in France', 'City in Australia']"
441,バーンズ,バーンズ,"['Retail outlet company', 'The Simpsons character', 'Actor', 'Football club', 'American basketball player']"
442,バケット,バケット,"['Website', 'Topic', 'Topic', 'Topic', 'Fictional character']"
443,バゲット,バゲット,"['Bread', 'Topic', 'Restaurant in Osaka, Japan', 'Belgian racing driver', 'Bakery in Yokohama, Japan']"
444,バゲッド,バゲッド,"['American glamour model', 'Actress', 'Basketball coach', 'Film actor', 'Topic']"
445,バタール,バタール,['Bread']
446,バターロール,バター,"['Dairy product', 'Spread', 'Topic', 'Squash', 'Dish']"
447,バターロール,ロール,"['Bread', 'Municipality in Switzerland', 'Topic', 'Topic', 'Topic']"
448,パン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
449,パン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
450,バンズ,バンズ,"['Shoe manufacturing company', 'Bread', 'City in England', 'Topic', 'Topic']"
451,パンズ,パンズ,"['2006 film', 'Theme park in Anaheim, California', 'Battle', 'International school in Loni Kalbhor, India']"
452,ピタパン,ピタパン,['Flatbread']
453,フランスパン,フランス,"['Country in Europe', 'Spoken language', 'Telecommunications company', 'Football team', 'Football team']"
454,フランスパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
455,ブレッド,ブレッド,"['Bakery company', 'Town in Slovenia', 'Bread', 'Band', 'Topic']"
456,ベーグル,ベーグル,"['Bread', 'Bagel shop in Tokyo, Japan', 'Bakery in London, England', 'Bagel shop in New York City, New York', 'Bagel shop in New York City, New York']"
457,マフィン,マフィン,"['Topic', 'Bread', 'Topic', 'Investment company', 'Pastry shop in Yokohama, Japan']"
458,ラスク,ラスク,"['Food', 'Town in the Republic of Ireland', 'Ice hockey goaltender', 'County in Texas', 'American animator']"
459,ロールパン,ロールパン,['Bread']
460,食パン,食パン,"['Topic', 'Bakery in Osaka, Japan', 'Bakery in Komagane, Japan', 'Bakery in Nagoya, Japan']"
461,パン粉,パン粉,"['Food', 'Food']"
462,パン粉,パン粉,"['Food', 'Food']"
463,生パン粉,生,"['Topic', 'Beverage', 'Topic', 'Job title', 'Plants']"
464,生パン粉,パン粉,"['Food', 'Food']"
465,ヒジキ,ヒジキ,['Algae']
466,ひじき,ひじき,"['Book by Akiyuki Nosaka', 'Japanese mangaka']"
467,ひじき,ひじき,"['Book by Akiyuki Nosaka', 'Japanese mangaka']"
468,芽ひじき,芽,"['Topic', 'Topic', 'Japanese actress', 'Topic', 'Genetic disorder']"
469,芽ひじき,ひじき,"['Book by Akiyuki Nosaka', 'Japanese mangaka']"
470,鹿尾菜,鹿尾菜,['Algae']
471,羊栖菜,羊,"['Animal', 'Meat', 'Textile fiber', 'Zodiac', 'Astrology']"
472,羊栖菜,栖菜,"['Algae', 'Topic']"
473,ＨＣＭ,ＣＭ,"['Unit of length', 'Chemical element', 'Topic', 'Topic', 'Company']"
474,HCM,HCM,"['Disease', 'City in Vietnam', 'Virus', 'University in Ho Chi Minh City, Vietnam', 'University in Ho Chi Minh City, Vietnam']"
475,HM,HM,"['Clothing retail company', 'Topic', 'Government department', 'Former Queen of the United Kingdom', 'Unit of length']"
